Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
600104,上汽集团,汽车制造业,C36,2015-50,11/12/2015,-0.011143,8432,27417,,,,,485,142,110,233,1159866,806
600104,上汽集团,汽车制造业,C36,2015-51,18/12/2015,0.014209,7265,25647,,,,,276,78,63,135,864228,448
600104,上汽集团,汽车制造业,C36,2015-52,25/12/2015,0.055556,7908,26671,,,,,296,94,54,148,861501,693
600104,上汽集团,汽车制造业,C36,2015-53,31/12/2015,-0.028833,,,,,,,,,,,,
600104,上汽集团,汽车制造业,C36,2016-02,08/01/2016,-0.080584,7190,26193,,,,,259,70,64,125,705875,302
600104,上汽集团,汽车制造业,C36,2016-03,15/01/2016,0.009739,6895,25110,,,,,222,76,63,83,918966,462
600104,上汽集团,汽车制造业,C36,2016-04,22/01/2016,-0.040609,5887,22016,,,,,322,82,101,139,797721,639
600104,上汽集团,汽车制造业,C36,2016-05,29/01/2016,-0.014815,5571,20908,,,,,238,88,46,104,775016,638
600104,上汽集团,汽车制造业,C36,2016-06,05/02/2016,-0.012352,4544,18001,,,,,309,84,100,125,1021562,402
600104,上汽集团,汽车制造业,C36,2016-08,19/02/2016,0.013051,4814,19656,,,,,173,55,50,68,599069,347
600104,上汽集团,汽车制造业,C36,2016-09,26/02/2016,-0.030059,4834,20402,,,,,157,50,45,62,492316,312
600104,上汽集团,汽车制造业,C36,2016-10,04/03/2016,0.091865,5584,22321,,,,,182,65,46,71,787558,327
600104,上汽集团,汽车制造业,C36,2016-11,11/03/2016,-0.00963,5516,22240,,,,,174,39,65,70,605582,331
600104,上汽集团,汽车制造业,C36,2016-12,18/03/2016,0.014841,6242,23334,,,,,213,54,48,111,701105,417
600104,上汽集团,汽车制造业,C36,2016-13,25/03/2016,0.002017,5530,21687,,,,,196,61,44,91,654448,316
600104,上汽集团,汽车制造业,C36,2016-14,01/04/2016,0.025164,5425,20699,,,,,197,61,46,90,711472,311
600104,上汽集团,汽车制造业,C36,2016-15,08/04/2016,-0.009327,5226,20209,,,,,201,62,59,80,958514,800
600104,上汽集团,汽车制造业,C36,2016-16,15/04/2016,0.014866,5808,20948,,,,,235,47,81,107,715022,828
600104,上汽集团,汽车制造业,C36,2016-17,22/04/2016,-0.009766,5478,20382,,,,,253,83,59,111,1008529,557
600104,上汽集团,汽车制造业,C36,2016-18,29/04/2016,0.002959,5096,20556,,,,,1848,862,61,925,994241,1306
600104,上汽集团,汽车制造业,C36,2016-19,06/05/2016,-0.02704,4321,18627,,,,,1382,551,79,752,638442,704
600104,上汽集团,汽车制造业,C36,2016-20,13/05/2016,0.000505,4645,19733,,,,,817,187,44,586,438002,479
600104,上汽集团,汽车制造业,C36,2016-21,20/05/2016,0.000505,4660,19642,,,,,830,124,71,635,517300,471
600104,上汽集团,汽车制造业,C36,2016-22,27/05/2016,-0.003029,4205,19426,,,,,722,117,146,459,705411,391
600104,上汽集团,汽车制造业,C36,2016-23,03/06/2016,0.040506,4921,20167,,,,,693,65,33,595,501513,387
600104,上汽集团,汽车制造业,C36,2016-24,08/06/2016,-0.011192,,,,,,,,,,,,
600104,上汽集团,汽车制造业,C36,2016-25,17/06/2016,-0.00689,4242,18953,,,,,143,44,36,63,364043,287
600104,上汽集团,汽车制造业,C36,2016-26,24/06/2016,-0.006442,3782,17405,,,,,196,60,44,92,377634,167
600104,上汽集团,汽车制造业,C36,2016-27,01/07/2016,0.016459,4169,18123,,,,,297,93,43,161,341105,392
600104,上汽集团,汽车制造业,C36,2016-28,08/07/2016,0.038273,6153,23118,,,,,399,132,68,199,580538,502
600104,上汽集团,汽车制造业,C36,2016-29,15/07/2016,0.081313,6622,23629,,,,,324,108,58,158,306435,415
600104,上汽集团,汽车制造业,C36,2016-30,22/07/2016,0.004671,6193,23486,,,,,298,83,54,161,323987,223
600104,上汽集团,汽车制造业,C36,2016-31,29/07/2016,0.079963,7504,25836,,,,,363,116,83,164,381202,446
600104,上汽集团,汽车制造业,C36,2016-32,05/08/2016,-0.00904,6343,22977,,,,,149,57,21,71,178275,154
600104,上汽集团,汽车制造业,C36,2016-33,12/08/2016,0.016507,5828,21589,,,,,192,55,51,86,152883,195
600104,上汽集团,汽车制造业,C36,2016-34,19/08/2016,0.005556,5929,21671,,,,,221,55,52,114,169550,248
600104,上汽集团,汽车制造业,C36,2016-35,26/08/2016,-0.043349,5039,20176,,,,,277,65,78,134,275862,267
600104,上汽集团,汽车制造业,C36,2016-36,02/09/2016,-0.01466,4777,20296,,,,,243,72,71,100,228440,326
600104,上汽集团,汽车制造业,C36,2016-37,09/09/2016,-0.024346,4314,19649,,,,,272,56,74,142,211183,264
600104,上汽集团,汽车制造业,C36,2016-38,14/09/2016,-0.022643,,,,,,,,,,,,
600104,上汽集团,汽车制造业,C36,2016-39,23/09/2016,0.020331,3649,19361,,,,,103,29,25,49,66778,114
600104,上汽集团,汽车制造业,C36,2016-40,30/09/2016,0.012512,3629,18951,,,,,90,35,20,35,74684,95
600104,上汽集团,汽车制造业,C36,2016-42,14/10/2016,0.024256,4004,21139,,,,,111,47,17,47,98677,140
600104,上汽集团,汽车制造业,C36,2016-43,21/10/2016,0.053619,4459,20242,,,,,87,27,15,45,83756,78
600104,上汽集团,汽车制造业,C36,2016-44,28/10/2016,-0.008482,4516,20480,,,,,80,29,23,28,86497,71
600104,上汽集团,汽车制造业,C36,2016-45,04/11/2016,-0.007699,4191,19615,,,,,130,43,22,65,125018,120
600104,上汽集团,汽车制造业,C36,2016-46,11/11/2016,0.033621,4144,19698,,,,,141,32,27,82,132767,153
600104,上汽集团,汽车制造业,C36,2016-47,18/11/2016,-0.01251,4700,22078,,,,,213,68,38,107,255046,199
600104,上汽集团,汽车制造业,C36,2016-48,25/11/2016,0.053209,5387,21707,,,,,393,133,71,189,227809,720
600104,上汽集团,汽车制造业,C36,2016-49,02/12/2016,0.005613,7391,26769,,,,,451,154,91,206,506881,676
600104,上汽集团,汽车制造业,C36,2016-50,09/12/2016,-0.011962,5579,23520,,,,,386,142,73,171,190065,807
600104,上汽集团,汽车制造业,C36,2016-51,16/12/2016,-0.066586,5227,23806,,,,,297,68,80,149,202546,625
600104,上汽集团,汽车制造业,C36,2016-52,23/12/2016,0.001729,4777,21833,,,,,152,47,30,75,104006,351
600104,上汽集团,汽车制造业,C36,2016-53,30/12/2016,0.012085,4066,19783,,,,,153,58,35,60,86369,980
600109,国金证券,资本市场服务,J67,2014-01,03/01/2014,-0.007661,2533,7406,,,,,83,40,14,29,191539,178
600109,国金证券,资本市场服务,J67,2014-02,10/01/2014,0.143112,7566,19443,24,152,6,116,352,146,85,121,626732,631
600109,国金证券,资本市场服务,J67,2014-03,17/01/2014,0.03013,7344,19314,,,,,295,113,68,114,510293,575
600109,国金证券,资本市场服务,J67,2014-04,24/01/2014,-0.007564,6927,18268,0,53,1,71,277,114,55,108,387905,467
600109,国金证券,资本市场服务,J67,2014-05,30/01/2014,0.160569,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2014-06,07/02/2014,0.099825,3555,10724,,,,,148,66,17,65,361252,479
600109,国金证券,资本市场服务,J67,2014-07,14/02/2014,-0.031051,9444,28393,16,116,4,243,370,170,53,147,730471,637
600109,国金证券,资本市场服务,J67,2014-08,21/02/2014,-0.027116,9948,70398,12,111,7,161,788,290,200,298,1829937,1998
600109,国金证券,资本市场服务,J67,2014-09,28/02/2014,-0.133868,10010,68469,,,,,772,240,226,306,2026058,1990
600109,国金证券,资本市场服务,J67,2014-10,07/03/2014,0.07606,10256,49741,12,88,1,324,683,295,149,239,1587226,1616
600109,国金证券,资本市场服务,J67,2014-11,14/03/2014,0.003172,10208,41908,20,272,8,342,561,220,113,228,1075029,1257
600109,国金证券,资本市场服务,J67,2014-12,21/03/2014,-0.059169,9366,33934,234,293,52,792,410,173,80,157,768659,831
600109,国金证券,资本市场服务,J67,2014-13,28/03/2014,-0.096495,8615,31746,2,71,2,81,419,135,137,147,765045,1014
600109,国金证券,资本市场服务,J67,2014-14,04/04/2014,0.01966,8009,27677,,,,,321,132,83,106,569803,1290
600109,国金证券,资本市场服务,J67,2014-15,11/04/2014,0.102137,7532,28224,5,37,4,52,211,110,28,73,526787,496
600109,国金证券,资本市场服务,J67,2014-16,18/04/2014,-0.013712,8939,28501,204,276,36,726,181,76,34,71,378935,562
600109,国金证券,资本市场服务,J67,2014-17,25/04/2014,-0.091563,8012,26726,29,25,0,127,143,60,33,50,282382,314
600109,国金证券,资本市场服务,J67,2014-18,30/04/2014,0.005805,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2014-19,09/05/2014,0.005796,8247,24886,,,,,125,68,20,37,289649,405
600109,国金证券,资本市场服务,J67,2014-20,16/05/2014,-0.020953,9249,31650,5,42,3,54,199,73,52,74,606243,715
600109,国金证券,资本市场服务,J67,2014-21,23/05/2014,-0.007491,7515,26543,,,,,151,61,38,52,359124,575
600109,国金证券,资本市场服务,J67,2014-22,30/05/2014,0.053369,7865,25016,,,,,214,89,48,77,598017,806
600109,国金证券,资本市场服务,J67,2014-23,06/06/2014,0.012794,6672,20260,,,,,172,63,36,73,667868,1014
600109,国金证券,资本市场服务,J67,2014-24,13/06/2014,0.037393,8539,25740,,,,,243,86,50,107,701283,1066
600109,国金证券,资本市场服务,J67,2014-25,20/06/2014,-0.08037,7933,24802,,,,,213,72,65,76,728871,1234
600109,国金证券,资本市场服务,J67,2014-26,27/06/2014,0.023305,6879,23277,,,,,108,53,25,30,245836,302
600109,国金证券,资本市场服务,J67,2014-27,04/07/2014,0.033126,8301,26139,,,,,197,73,48,76,419584,483
600109,国金证券,资本市场服务,J67,2014-28,11/07/2014,-0.022545,7577,23502,,,,,134,67,31,36,235566,325
600109,国金证券,资本市场服务,J67,2014-29,18/07/2014,0.023065,7954,23751,,,,,130,72,20,38,241505,342
600109,国金证券,资本市场服务,J67,2014-30,25/07/2014,0.091683,8637,26443,,,,,209,96,36,77,396626,522
600109,国金证券,资本市场服务,J67,2014-31,01/08/2014,0,9477,31184,,,,,306,112,99,95,533979,672
600109,国金证券,资本市场服务,J67,2014-32,08/08/2014,0.000918,8575,28282,,,,,218,72,75,71,481388,612
600109,国金证券,资本市场服务,J67,2014-33,15/08/2014,0.016506,7901,26204,,,,,226,75,51,100,408975,741
600109,国金证券,资本市场服务,J67,2014-34,22/08/2014,-0.027966,7891,26651,,,,,314,90,84,140,514245,783
600109,国金证券,资本市场服务,J67,2014-35,29/08/2014,0.032483,8966,30221,232,221,38,733,340,134,61,145,808236,1096
600109,国金证券,资本市场服务,J67,2014-36,05/09/2014,0.024719,9717,32331,,,,,399,140,94,165,841163,1202
600109,国金证券,资本市场服务,J67,2014-37,12/09/2014,0.014474,8312,29593,,,,,323,116,87,120,721877,971
600109,国金证券,资本市场服务,J67,2014-38,17/09/2014,-0.031561,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2014-40,30/09/2014,0.042857,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2014-41,10/10/2014,0.028682,7977,30323,,,,,289,116,57,116,856477,743
600109,国金证券,资本市场服务,J67,2014-42,17/10/2014,0.043279,12122,41285,,,,,549,211,101,237,1842890,1715
600109,国金证券,资本市场服务,J67,2014-43,24/10/2014,-0.033905,11252,37062,,,,,613,142,208,263,1564969,1344
600109,国金证券,资本市场服务,J67,2014-44,31/10/2014,0.053675,11635,41445,161,77,21,449,479,172,114,193,1152385,1010
600109,国金证券,资本市场服务,J67,2014-45,07/11/2014,0.059561,12196,45179,4,8,1,34,446,164,90,192,1334986,1101
600109,国金证券,资本市场服务,J67,2014-46,14/11/2014,0.064349,15348,54338,,,,,632,197,163,272,1805317,2470
600109,国金证券,资本市场服务,J67,2014-47,21/11/2014,0.055594,14516,47676,2,31,0,87,525,162,145,218,1039692,1114
600109,国金证券,资本市场服务,J67,2014-48,28/11/2014,0.123766,16428,65896,,,,,511,161,100,250,1167052,1409
600109,国金证券,资本市场服务,J67,2014-49,05/12/2014,0.297012,20490,92435,,,,,911,321,196,394,1552755,1877
600109,国金证券,资本市场服务,J67,2014-50,12/12/2014,-0.133695,25442,119965,,,,,1371,360,408,603,2313736,4226
600109,国金证券,资本市场服务,J67,2014-51,19/12/2014,0.020855,21736,90145,,,,,1211,331,339,541,2274678,3541
600109,国金证券,资本市场服务,J67,2014-52,26/12/2014,0.04903,20203,77953,,,,,1227,303,329,595,2013601,2758
600109,国金证券,资本市场服务,J67,2014-53,31/12/2014,-0.036514,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-02,09/01/2015,-0.056089,19845,73413,,,,,1301,386,390,525,2400348,3469
600109,国金证券,资本市场服务,J67,2015-03,16/01/2015,0.015525,17415,60468,,,,,1224,329,348,547,2125424,2968
600109,国金证券,资本市场服务,J67,2015-04,23/01/2015,-0.084344,17682,65538,,,,,1206,313,340,553,1865809,2996
600109,国金证券,资本市场服务,J67,2015-05,30/01/2015,-0.046632,14115,53463,,,,,751,204,242,305,1483287,3387
600109,国金证券,资本市场服务,J67,2015-06,06/02/2015,0.010266,13692,47576,8,11,1,20,577,151,172,254,1245127,2324
600109,国金证券,资本市场服务,J67,2015-07,13/02/2015,0.040646,13633,47013,,,,,600,173,152,275,1117630,1478
600109,国金证券,资本市场服务,J67,2015-08,17/02/2015,0.010339,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-09,27/02/2015,0.19386,14600,56587,,,,,939,352,136,451,2538148,3158
600109,国金证券,资本市场服务,J67,2015-10,06/03/2015,-0.003333,25540,105915,,,,,1530,501,311,718,3827415,5567
600109,国金证券,资本市场服务,J67,2015-11,13/03/2015,0.083612,24339,98702,,,,,1478,480,320,678,3486576,4565
600109,国金证券,资本市场服务,J67,2015-12,20/03/2015,0.137125,24840,116174,172,161,16,566,1294,457,274,563,3240547,4732
600109,国金证券,资本市场服务,J67,2015-13,27/03/2015,-0.005428,20564,108758,,,,,939,303,196,440,2469951,4447
600109,国金证券,资本市场服务,J67,2015-14,03/04/2015,-0.005848,18516,97340,,,,,1502,406,438,658,2813898,4373
600109,国金证券,资本市场服务,J67,2015-15,10/04/2015,0.033725,18306,103649,,,,,1060,295,280,485,3092549,3767
600109,国金证券,资本市场服务,J67,2015-16,17/04/2015,-0.011002,22595,192825,,,,,1956,531,533,892,4897173,6879
600109,国金证券,资本市场服务,J67,2015-17,24/04/2015,-0.028002,20987,159930,,,,,1549,402,458,689,3185181,4197
600109,国金证券,资本市场服务,J67,2015-18,30/04/2015,-0.016199,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-19,08/05/2015,0.016867,17464,99194,,,,,1048,310,273,465,2360885,3697
600109,国金证券,资本市场服务,J67,2015-20,15/05/2015,0.097551,21501,119768,,,,,1585,488,393,704,2960761,3891
600109,国金证券,资本市场服务,J67,2015-21,22/05/2015,0.075927,19404,115117,,,,,1208,337,318,553,2333723,2775
600109,国金证券,资本市场服务,J67,2015-22,29/05/2015,-0.103679,19321,135023,7,29,1,52,998,267,243,488,2854855,3309
600109,国金证券,资本市场服务,J67,2015-23,05/06/2015,0.182836,18667,128947,,,,,919,350,180,389,2218308,2224
600109,国金证券,资本市场服务,J67,2015-24,12/06/2015,-0.005994,15946,104842,100,276,31,541,589,175,152,262,1831091,1878
600109,国金证券,资本市场服务,J67,2015-26,26/06/2015,-0.190098,13329,78179,,,,,992,269,245,478,2925384,2891
600109,国金证券,资本市场服务,J67,2015-27,03/07/2015,-0.3029,16785,101409,,,,,1785,336,618,831,2752780,4547
600109,国金证券,资本市场服务,J67,2015-28,07/07/2015,-0.068016,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-29,17/07/2015,0.145959,17129,94082,25,63,17,242,739,176,234,329,2089364,2196
600109,国金证券,资本市场服务,J67,2015-30,24/07/2015,0.020526,15874,80085,,,,,739,210,190,339,1960934,1972
600109,国金证券,资本市场服务,J67,2015-31,31/07/2015,-0.140278,12820,64888,,,,,905,190,287,428,1416228,2220
600109,国金证券,资本市场服务,J67,2015-32,07/08/2015,-0.006599,10847,49917,,,,,389,94,95,200,1137722,1002
600109,国金证券,资本市场服务,J67,2015-33,14/08/2015,0.089372,12048,57967,,,,,365,107,79,179,1191517,852
600109,国金证券,资本市场服务,J67,2015-34,21/08/2015,-0.140244,14163,64430,,,,,751,175,208,368,1634538,1508
600109,国金证券,资本市场服务,J67,2015-35,28/08/2015,-0.177305,11884,55463,156,222,22,550,557,140,178,239,1413618,1558
600109,国金证券,资本市场服务,J67,2015-36,02/09/2015,-0.052508,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-37,11/09/2015,0.047146,9581,38689,,,,,252,78,54,120,841974,687
600109,国金证券,资本市场服务,J67,2015-38,18/09/2015,-0.060821,8402,33820,,,,,345,70,92,183,617457,821
600109,国金证券,资本市场服务,J67,2015-39,25/09/2015,0.000841,7621,32842,,,,,190,59,44,87,557107,605
600109,国金证券,资本市场服务,J67,2015-40,30/09/2015,0.016807,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-41,09/10/2015,0.052066,4625,20916,,,,,107,30,32,45,223373,169
600109,国金证券,资本市场服务,J67,2015-42,16/10/2015,0.136685,8396,37725,,,,,227,72,50,105,495853,512
600109,国金证券,资本市场服务,J67,2015-43,23/10/2015,0.048376,8539,39042,,,,,286,82,59,145,460528,545
600109,国金证券,资本市场服务,J67,2015-44,30/10/2015,-0.017139,7780,34076,104,96,22,369,301,99,68,134,1731128,2184
600109,国金证券,资本市场服务,J67,2015-45,06/11/2015,0.217975,9302,42322,,,,,484,142,117,225,644142,1128
600109,国金证券,资本市场服务,J67,2015-46,13/11/2015,-0.027533,11011,54451,,,,,832,203,225,404,1020782,1584
600109,国金证券,资本市场服务,J67,2015-47,20/11/2015,-0.026614,10482,47965,,,,,870,213,272,385,982433,1313
600109,国金证券,资本市场服务,J67,2015-48,27/11/2015,-0.098313,9649,41748,,,,,653,146,232,275,678793,850
600109,国金证券,资本市场服务,J67,2015-49,04/12/2015,0,8694,39094,,,,,557,111,214,232,580240,570
600109,国金证券,资本市场服务,J67,2015-50,11/12/2015,-0.014194,8367,33340,,,,,454,99,153,202,1114025,650
600109,国金证券,资本市场服务,J67,2015-51,18/12/2015,0.068063,9096,36161,,,,,542,153,158,231,1374426,898
600109,国金证券,资本市场服务,J67,2015-52,25/12/2015,0.008578,9164,36901,5,13,2,48,469,126,135,208,1080474,656
600109,国金证券,资本市场服务,J67,2015-53,31/12/2015,-0.020656,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2016-02,08/01/2016,-0.130273,8627,34606,,,,,414,117,108,189,1224742,699
600109,国金证券,资本市场服务,J67,2016-03,15/01/2016,-0.129815,8258,31700,,,,,337,81,106,150,1024767,742
